CO_UNIDADE,CO_CNES,NO_FANTASIA,NO_MUNICIPIO,CO_TIPO_EQUIPAMENTO,DS_TIPO_EQUIPAMENTO,CO_EQUIPAMENTO,DS_EQUIPAMENTO,QT_EXISTENTE,QT_USO,QT_SUS,QT_OCIOSO_ESTIMADO
3304526069134,6069134,HOSPITAL MUNICIPAL DRA NAELMA MONTEIRO DA SILVA,RIO DAS OSTRAS,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,7,6,6,1
3304526069134,6069134,HOSPITAL MUNICIPAL DRA NAELMA MONTEIRO DA SILVA,RIO DAS OSTRAS,5,Equipamentos para Manutencao da Vida,57,Equipamento de Fototerapia,2,2,2,0
3304526069134,6069134,HOSPITAL MUNICIPAL DRA NAELMA MONTEIRO DA SILVA,RIO DAS OSTRAS,5,Equipamentos para Manutencao da Vida,58,Incubadora,4,4,4,0
3304526069134,6069134,HOSPITAL MUNICIPAL DRA NAELMA MONTEIRO DA SILVA,RIO DAS OSTRAS,5,Equipamentos para Manutencao da Vida,65,MONITOR MULTIPARAMETRO,20,20,20,0
3304526069134,6069134,HOSPITAL MUNICIPAL DRA NAELMA MONTEIRO DA SILVA,RIO DAS OSTRAS,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,25,23,23,2
3304526069134,6069134,HOSPITAL MUNICIPAL DRA NAELMA MONTEIRO DA SILVA,RIO DAS OSTRAS,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,26,26,26,0
3304526069134,6069134,HOSPITAL MUNICIPAL DRA NAELMA MONTEIRO DA SILVA,RIO DAS OSTRAS,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,29,28,28,1
3304526069134,6069134,HOSPITAL MUNICIPAL DRA NAELMA MONTEIRO DA SILVA,RIO DAS OSTRAS,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,4,2,2,2
3304526069134,6069134,HOSPITAL MUNICIPAL DRA NAELMA MONTEIRO DA SILVA,RIO DAS OSTRAS,3,Equipamentos por Metodos Opticos,33,Endoscopio Digestivo,1,1,1,0
3304526069134,6069134,HOSPITAL MUNICIPAL DRA NAELMA MONTEIRO DA SILVA,RIO DAS OSTRAS,3,Equipamentos por Metodos Opticos,51,HISTEROSCOPIO,1,1,1,0
3304526069134,6069134,HOSPITAL MUNICIPAL DRA NAELMA MONTEIRO DA SILVA,RIO DAS OSTRAS,6,Outros Equipamentos,71,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,0
3304526069134,6069134,HOSPITAL MUNICIPAL DRA NAELMA MONTEIRO DA SILVA,RIO DAS OSTRAS,6,Outros Equipamentos,72,Aparelho de Eletroestimulacao,1,1,1,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,1,DIAGNOSTICO POR IMAGEM,07,RAIO X ODONTOLOGICO,1,1,1,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,1,DIAGNOSTICO POR IMAGEM,04,Raio X ate 100 mA,2,2,1,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,1,DIAGNOSTICO POR IMAGEM,06,Raio X mais de 500mA,1,1,1,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,1,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,7,Equipamentos de Odontologia,83,Caneta de Alta Rotacao,1,1,1,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,7,Equipamentos de Odontologia,81,Compressor Odontologico,1,1,1,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,7,Equipamentos de Odontologia,80,Equipo Odontologico,1,1,1,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,7,Equipamentos de Odontologia,82,Fotopolimerizador,1,1,1,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,12,8,8,4
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,6,6,6,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,5,Equipamentos para Manutencao da Vida,59,Marcapasso Temporario,1,1,1,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,6,6,6,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,6,6,6,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,10,8,8,2
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,8,8,8,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,3,2,2,1
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,3,Equipamentos por Metodos Opticos,49,BIOMICROSCOPIO (LAMPADA DE FENDA),1,1,1,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,3,Equipamentos por Metodos Opticos,46,OFTALMOSCOPIO,1,1,1,0
3304527612036,7612036,PRONTO SOCORRO MUNICIPAL RIO DAS OSTRAS,RIO DAS OSTRAS,3,Equipamentos por Metodos Opticos,39,REFRATOR,1,1,1,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,13,13,13,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,06,Raio X mais de 500mA,1,1,1,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,11,Tomógrafo Computadorizado,1,1,1,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,13,Ultrassom Doppler Colorido,1,1,1,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,14,Ultrassom Ecografo,6,6,6,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,2,Equipamentos de Infra-Estrutura,21,Controle Ambiental/Ar-condicionado Central,1,1,1,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,3,3,3,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,53,Berço Aquecido,6,6,6,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,150,150,150,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,21,21,21,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,58,Incubadora,25,23,23,2
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,154,146,146,8
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,33,33,33,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,50,50,50,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,127,127,127,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,8,8,8,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,4,Equipamentos por Metodos Graficos,42,Eletroencefalografo,1,1,1,0
3304552298120,2298120,SMS HOSPITAL MUNICIPAL ALBERT SCHWEITZER AP 51,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,33,Endoscopio Digestivo,1,1,1,0
3304552273187,2273187,SMS HOSPITAL MUNICIPAL ALVARO RAMOS AP 40,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,1,1,0,0
3304552273187,2273187,SMS HOSPITAL MUNICIPAL ALVARO RAMOS AP 40,RIO DE JANEIRO,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,0,0
3304552273187,2273187,SMS HOSPITAL MUNICIPAL ALVARO RAMOS AP 40,RIO DE JANEIRO,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,0,0
3304552273187,2273187,SMS HOSPITAL MUNICIPAL ALVARO RAMOS AP 40,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,3,2,0,1
3304552273187,2273187,SMS HOSPITAL MUNICIPAL ALVARO RAMOS AP 40,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,1,1,0,0
3304552273187,2273187,SMS HOSPITAL MUNICIPAL ALVARO RAMOS AP 40,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,12,12,0,0
3304552273187,2273187,SMS HOSPITAL MUNICIPAL ALVARO RAMOS AP 40,RIO DE JANEIRO,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,3,2,0,1
3304552273187,2273187,SMS HOSPITAL MUNICIPAL ALVARO RAMOS AP 40,RIO DE JANEIRO,6,Outros Equipamentos,71,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,0,0
3304552273187,2273187,SMS HOSPITAL MUNICIPAL ALVARO RAMOS AP 40,RIO DE JANEIRO,6,Outros Equipamentos,72,Aparelho de Eletroestimulacao,2,2,0,0
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,07,RAIO X ODONTOLOGICO,2,0,0,2
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,04,Raio X ate 100 mA,3,3,0,0
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,08,Raio X com Fluoroscopia,2,2,0,0
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,4,3,0,1
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,3,3,0,0
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,2,Equipamentos de Infra-Estrutura,21,Controle Ambiental/Ar-condicionado Central,99,93,0,6
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,2,1,0,1
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,7,Equipamentos de Odontologia,85,Amalgamador,4,3,0,1
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,7,Equipamentos de Odontologia,83,Caneta de Alta Rotacao,10,7,0,3
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,7,Equipamentos de Odontologia,84,Caneta de Baixa Rotacao,8,5,0,3
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,7,Equipamentos de Odontologia,81,Compressor Odontologico,3,3,0,0
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,7,Equipamentos de Odontologia,80,Equipo Odontologico,3,3,0,0
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,7,Equipamentos de Odontologia,82,Fotopolimerizador,7,6,0,1
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,25,25,0,0
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,4,4,0,0
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,13,10,0,3
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,11,11,0,0
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,14,14,0,0
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,1,0,0,1
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,9,5,0,4
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,6,Outros Equipamentos,71,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,1,0,1
3304552270242,2270242,SMS HOSPITAL MUNICIPAL BARATA RIBEIRO AP 10,RIO DE JANEIRO,6,Outros Equipamentos,72,Aparelho de Eletroestimulacao,3,1,0,2
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,04,Raio X ate 100 mA,3,2,2,1
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,06,Raio X mais de 500mA,2,2,2,0
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,11,Tomógrafo Computadorizado,1,1,1,0
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,4,4,4,0
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,2,Equipamentos de Infra-Estrutura,21,Controle Ambiental/Ar-condicionado Central,223,223,223,0
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,2,2,2,0
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,66,66,66,0
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,10,10,10,0
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,21,21,21,0
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,53,50,50,3
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,40,40,40,0
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,17,17,17,0
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,9,9,9,0
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,49,BIOMICROSCOPIO (LAMPADA DE FENDA),10,0,0,10
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,37,CADEIRA OFTALMOLOGICA,6,0,0,6
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,50,CAMPIMETRO,2,0,0,2
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,47,CERATOMETRO,5,0,0,5
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,38,COLUNA OFTALMOLOGICA,4,0,0,4
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,33,Endoscopio Digestivo,5,5,5,0
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,32,Endoscopio das Vias Urinarias,2,2,2,0
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,40,LENSOMETRO,1,0,0,1
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,35,Laparoscopio/Vídeo,3,3,3,0
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,36,Microscopio Cirurgico,4,0,0,4
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,46,OFTALMOSCOPIO,1,0,0,1
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,44,PROJETOR OU TABELA DE OPTOTIPOS,2,0,0,2
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,39,REFRATOR,3,0,0,3
3304552269481,2269481,SMS HOSPITAL MUNICIPAL DA PIEDADE AP 32,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,45,RETINOSCOPIO,6,0,0,6
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,2,2,2,0
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,06,Raio X mais de 500mA,2,2,2,0
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,11,Tomógrafo Computadorizado,1,1,1,0
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,13,Ultrassom Doppler Colorido,6,6,6,0
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,2,2,2,0
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,101,98,98,3
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,17,11,11,6
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,59,Marcapasso Temporario,2,2,2,0
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,35,30,30,5
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,61,Monitor de Pressao Invasivo,37,36,36,1
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,62,Monitor de Pressao Nao-Invasivo,34,34,34,0
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,33,33,33,0
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,41,37,37,4
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,4,Equipamentos por Metodos Graficos,41,Eletrocardiografo,17,12,12,5
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,33,Endoscopio Digestivo,2,2,2,0
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,31,Endoscopio das Vias Respiratorias,1,1,1,0
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,3,Equipamentos por Metodos Opticos,35,Laparoscopio/Vídeo,1,1,1,0
3304557166494,7166494,SMS HOSPITAL MUNICIPAL EVANDRO FREIRE AP 31,RIO DE JANEIRO,6,Outros Equipamentos,72,Aparelho de Eletroestimulacao,4,4,4,0
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,07,RAIO X ODONTOLOGICO,3,2,0,1
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,05,Raio X de 100 a 500 mA,2,2,0,0
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,11,Tomógrafo Computadorizado,1,1,0,0
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,15,Ultrassom Convencional,7,7,0,0
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,1,DIAGNOSTICO POR IMAGEM,14,Ultrassom Ecografo,1,1,0,0
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,2,Equipamentos de Infra-Estrutura,24,CAMARA PARA CONSERVACAO DE HEMODERIVADOS/IMUNO/TERMOLABEIS,1,1,0,0
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,2,Equipamentos de Infra-Estrutura,21,Controle Ambiental/Ar-condicionado Central,1,1,0,0
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,2,Equipamentos de Infra-Estrutura,27,FREEZER CIENTIFICO,2,1,0,1
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,2,Equipamentos de Infra-Estrutura,22,Grupo Gerador,1,1,0,0
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,2,Equipamentos de Infra-Estrutura,23,Usina de Oxigenio,1,1,0,0
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,7,Equipamentos de Odontologia,80,Equipo Odontologico,7,5,0,2
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,52,Bomba de Infusao,34,34,0,0
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,56,Desfibrilador,9,8,0,1
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,60,Monitor de ECG,37,37,0,0
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,63,Reanimador Pulmonar/AMBU,12,12,0,0
3304552291266,2291266,SMS HOSPITAL MUNICIPAL FRANCISCO DA SILVA TELLES AP33,RIO DE JANEIRO,5,Equipamentos para Manutencao da Vida,64,Respirador/Ventilador,13,13,0,0
